
---------- Begin Simulation Statistics ----------
simSeconds                                   0.397273                       # Number of seconds simulated (Second)
simTicks                                 397272988500                       # Number of ticks simulated (Tick)
finalTick                                397272988500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3160.33                       # Real time elapsed on the host (Second)
hostTickRate                                125706251                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8918932                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1000003172                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   316423                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     316424                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        794546179                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.794546                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.258580                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1174257506                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    18266                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1152379611                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9270360                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            174272573                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          91029583                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                9540                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           782613603                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.472476                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.382151                       # Number of insts issued each cycle (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port      2613114                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 2613114                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port     83516416                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 83516416                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             882089                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   882089    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               882089                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 397272988500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy          3633906000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy         4786204750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        1731077                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests       849033                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            8759532                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty      2437816                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean      5611306                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict          2217256                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq               73                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp              73                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            657370                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           657370                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq        5611888                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       3147644                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq           151                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp          151                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port     16834954                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     11414873                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total               28249827                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port    718276224                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port    372475072                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total              1090751296                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                          850803                       # Total snoops (Count)
system.tol2bus.snoopTraffic                  27074240                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples          10267801                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.000631                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.025116                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                10261320     99.94%     99.94% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    6481      0.06%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               1                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total            10267801                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED 397272988500                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy        17042629500                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy        8419635885                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy        5709834588                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.snoop_filter.totRequests      18832829                       # Total number of requests made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleRequests      9415718                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiRequests         4716                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.snoop_filter.totSnoops            1753                       # Total number of snoops made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleSnoops         1753                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
